"","playerID","LOS","recent_year","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","SO","BB","IBB","HBP","SH","SF","GIDP","inducted"
"3538","livinpa01",7,1917,29.4285714285714,82,6.85714285714286,17.1428571428571,2.42857142857143,1.71428571428571,0,6.42857142857143,1.28571428571429,1,14.1428571428571,5.85714285714286,1,3.14285714285714,3.28571428571429,1,3,"N"
"3539","livinsc01",10,1998,67.3,153.3,16.3,43.1,7.6,0.4,1.7,17.7,1,1.2,18.9,8.9,0.5,0,0.5,1.9,2.9,"N"
"3540","llenawi01",6,1975,50,88.5,8.33333333333333,20.3333333333333,2.83333333333333,0,0.5,10.1666666666667,0,0.166666666666667,11.5,6.33333333333333,0.166666666666667,0.333333333333333,1.16666666666667,2.33333333333333,3.33333333333333,"N"
"3542","loberha01",14,1917,94.0714285714286,325.928571428571,45.7142857142857,89.4285714285714,11.3571428571429,5.85714285714286,2.28571428571429,34.4285714285714,22.5714285714286,2,21.5714285714286,28.2142857142857,1,2.71428571428571,16.5,1,3,"N"
"3544","lockdo01",9,1969,102.333333333333,299.444444444444,39.8888888888889,71.3333333333333,10.2222222222222,1.33333333333333,13.5555555555556,41.4444444444444,3.33333333333333,3.22222222222222,86.2222222222222,41.4444444444444,2.11111111111111,1.66666666666667,0.777777777777778,2.88888888888889,7,"N"
"3545","lockhke01",10,2003,97.9,226.8,29,59.1,11.7,1.7,4.4,26.8,3,1.5,26.8,19.5,2.3,1.4,2.2,3,3.6,"N"
"3546","locklge01",7,1977,41.7142857142857,85,10.8571428571429,23.2857142857143,3.42857142857143,0.571428571428571,1.28571428571429,9.42857142857143,1.85714285714286,1,12.4285714285714,7.85714285714286,0.857142857142857,0.285714285714286,0.714285714285714,0.571428571428571,1.28571428571429,"N"
"3547","lockmwh01",17,1960,98,349.411764705882,49.1764705882353,97.5294117647059,13.0588235294118,2.88235294117647,6.70588235294118,33.1176470588235,2.52941176470588,1.88235294117647,22.5294117647059,32.4705882352941,1.41176470588235,1.11764705882353,3.76470588235294,1.35294117647059,4,"N"
"3548","lockwsk01",13,1980,36,20,1.15384615384615,3.07692307692308,0.307692307692308,0,0.230769230769231,0.846153846153846,0,0.153846153846154,5.07692307692308,1.38461538461538,0,0.153846153846154,2.69230769230769,0.0769230769230769,0.230769230769231,"N"
"3549","lodigda01",6,1946,67.5,227.333333333333,23.6666666666667,59.1666666666667,11.8333333333333,1.16666666666667,2.66666666666667,26,2,1.33333333333333,14.3333333333333,23.5,1,3.16666666666667,4.5,1,5,"N"
"3550","loducpa01",13,2008,83.2307692307692,299.384615384615,37.1538461538462,85.5384615384615,17.0769230769231,0.615384615384615,6.15384615384615,37,1.53846153846154,1.46153846153846,22.6923076923077,20.4615384615385,1.76923076923077,4.46153846153846,3.23076923076923,3.38461538461538,10.6153846153846,"N"
"3551","loeppge01",2,1930,32.5,92.5,14.5,23,5,1,0,8.5,0,2,10.5,12.5,1,1.5,3,1,3,"N"
"3552","loftoke01",20,2007,105.15,406,76.4,121.4,19.15,5.8,6.5,39.05,31.1,8,50.8,47.25,2.15,1.6,3.6,3.25,5.55,"N"
"3553","loftudi01",2,1925,48.5,106,17,26.5,6,0,0,10.5,1.5,0,3.5,6,1,1,3,1,3,"N"
"3554","loganjo01",14,1963,107.357142857143,374.571428571429,46.5,100.5,15.4285714285714,2.92857142857143,6.64285714285714,39.0714285714286,1.35714285714286,0.928571428571429,33.7142857142857,32.2142857142857,2.14285714285714,3.07142857142857,8.92857142857143,2.35714285714286,8.92857142857143,"N"
"3555","loganno01",4,2007,80.25,217.5,27.75,58.25,9.5,3,0.5,14,14,3.5,45.5,14.75,1.25,0.25,5.75,1,3.75,"N"
"3556","lohrkja01",7,1953,50.5714285714286,130.571428571429,17.8571428571429,31.5714285714286,5.42857142857143,1.28571428571429,3.14285714285714,13.7142857142857,1.28571428571429,0.571428571428571,12.2857142857143,15.8571428571429,1,0.571428571428571,2.42857142857143,1,3.71428571428571,"N"
"3557","lohseky01",18,2016,26.2222222222222,28.2777777777778,1.27777777777778,4.33333333333333,0.5,0,0,1.72222222222222,0,0.0555555555555556,9.05555555555556,0.5,0,0.222222222222222,4.16666666666667,0.166666666666667,0.277777777777778,"N"
"3558","lolicro01",3,1973,29,76,6.66666666666667,16,3,0,1.33333333333333,7.66666666666667,0,0.666666666666667,16.3333333333333,3.66666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,1,"N"
"3559","lollash01",18,1963,97.3333333333333,297.277777777778,34.6111111111111,78.6111111111111,13.5555555555556,0.777777777777778,8.61111111111111,44.8888888888889,1.11111111111111,0.555555555555556,25.1666666666667,37.2777777777778,3.22222222222222,6.38888888888889,2.61111111111111,2.33333333333333,10.2222222222222,"N"
"3560","lomando01",2,1985,23.5,71,11.5,17.5,3.5,1,1,9.5,0,1,9.5,8,1,0.5,1.5,0.5,0,"N"
"3561","lombaer01",17,1947,109,344.411764705882,35.3529411764706,105.411764705882,16.2941176470588,1.58823529411765,11.1764705882353,58.2352941176471,0.470588235294118,1,15.4117647058824,25.2941176470588,1,2.70588235294118,1.05882352941176,1,15.7058823529412,"Y"
"3562","lombage01",6,2006,24,58.3333333333333,9.16666666666667,12.8333333333333,2,0.5,1.33333333333333,3.5,3.83333333333333,0.333333333333333,18.5,4.5,0.166666666666667,0.5,1.16666666666667,0.166666666666667,0.333333333333333,"N"
"3563","lombast01",6,1990,74.3333333333333,210.666666666667,25.5,49,10.1666666666667,2,3.33333333333333,17.8333333333333,2.16666666666667,1.5,34.3333333333333,21.8333333333333,1,1.16666666666667,4.66666666666667,1.16666666666667,3.33333333333333,"N"
"3564","lombast02",6,2017,48.5,132.666666666667,12.5,34.5,5.5,0.833333333333333,0.833333333333333,8.66666666666667,1.66666666666667,1,17.3333333333333,4.83333333333333,0.333333333333333,1.33333333333333,1.83333333333333,0.666666666666667,1.33333333333333,"N"
"3565","loneyja01",12,2016,120.25,418.583333333333,44,118.75,22.25,1.75,9,55.75,3.16666666666667,1.75,54.3333333333333,33.0833333333333,5.08333333333333,1.66666666666667,0.666666666666667,3.16666666666667,13,"N"
"3566","longda02",14,1963,72.3571428571429,215.714285714286,27.4285714285714,57.5,9.64285714285714,2.35714285714286,9.42857142857143,33.3571428571429,0.714285714285714,0.214285714285714,32.8571428571429,25.2142857142857,2.92857142857143,0.5,0.5,2.92857142857143,5.42857142857143,"N"
"3567","longhe01",6,1904,79.1666666666667,294,33.5,68.1666666666667,9.83333333333333,1.66666666666667,2.83333333333333,34.8333333333333,14,1,22,18.6666666666667,1,0.833333333333333,9.66666666666667,1,3,"N"
"3568","longmto01",3,1995,46.3333333333333,85.3333333333333,10.6666666666667,24.3333333333333,6,0,1,12.3333333333333,1,0.666666666666667,15.6666666666667,7,0.666666666666667,0.666666666666667,0.333333333333333,1,2,"N"
"3571","longte01",8,2006,111.25,383.5,53.5,103,20.75,2.625,8.625,47,3.375,1.875,57.5,28.375,2.875,0.875,0,2.875,11.25,"N"
"3572","longto01",5,1917,83.6,297.8,29.6,80.2,9.4,9.8,1.2,28,13,6.4,36.2,15.8,1,1.4,7.4,1,3,"N"
"3573","lonnejo01",4,1959,35.75,81.25,5.5,13.5,2,0,1.5,6.75,0,0.25,18.5,10,0.75,0.5,1.5,1,2,"N"
"3574","lookbr01",1,1968,59,118,7,29,4,0,0,9,0,1,24,20,3,0,0,1,5,"N"
"3575","lopatst01",13,1960,65.6153846153846,200.076923076923,28.8461538461538,50.8461538461538,8.92307692307692,1.92307692307692,8.92307692307692,30.5384615384615,1.38461538461538,1.07692307692308,38.2307692307692,30.2307692307692,3,0.538461538461538,0.923076923076923,2.07692307692308,6.07692307692308,"N"
"3576","lopesda01",18,1987,100.666666666667,353,56.8333333333333,92.8333333333333,12.8888888888889,2.77777777777778,8.61111111111111,34.1111111111111,30.9444444444444,6.33333333333333,47.3333333333333,46.2777777777778,2.11111111111111,1.72222222222222,4.11111111111111,2.66666666666667,7,"N"
"3578","lopezal01",20,1947,97.5,295.8,30.65,77.35,10.3,2.15,2.55,32.6,2.3,1,26.9,27.8,1,0.7,6.05,1,7.45,"N"
"3579","lopezca01",3,1978,79,166.666666666667,20.3333333333333,43.3333333333333,8,0.333333333333333,4,18,7.66666666666667,3.66666666666667,32.6666666666667,8.33333333333333,0.666666666666667,1.33333333333333,0.666666666666667,1.66666666666667,1.33333333333333,"N"
"3580","lopezfe01",16,2011,74.0625,271.0625,37.5,71.5625,13.6875,1.9375,5.625,27.4375,7.75,3.625,57.0625,27.8125,0.9375,1.125,2.1875,1.8125,4.125,"N"
"3581","lopezhe01",13,1966,111.538461538462,357.230769230769,47.9230769230769,96.2307692307692,14.8461538461538,2.84615384615385,10.4615384615385,45.4615384615385,1.23076923076923,1.76923076923077,53.5384615384615,32.1538461538462,1.84615384615385,1.76923076923077,3.69230769230769,3.38461538461538,10.4615384615385,"N"
"3582","lopezja01",16,2006,93.9375,332.4375,42.125,95.4375,16.6875,1.1875,16.25,54,0.5,1.1875,60.5625,22.3125,2.6875,4.125,0.375,2.8125,10.75,"N"
"3583","lopezjo01",11,2012,94.1818181818182,349.181818181818,38.2727272727273,91.3636363636364,19.5454545454545,1,8.36363636363636,43.6363636363636,2.27272727272727,1.54545454545455,42.8181818181818,13.6363636363636,1.18181818181818,2.81818181818182,3,3.09090909090909,10.2727272727273,"N"
"3584","lopezlu02",12,2005,60.0833333333333,135,14.25,32.5,7.08333333333333,0.583333333333333,1.83333333333333,12.5833333333333,0.833333333333333,1,28.5833333333333,8.33333333333333,0.916666666666667,2.16666666666667,2,1.08333333333333,3.33333333333333,"N"
"3585","lopezlu03",2,2004,26,72.5,5,16.5,2,0,1.5,5,0,0,12.5,4,0.5,0.5,0.5,0,5.5,"N"
"3586","lopezme01",8,2004,23.75,52.75,5.625,12.75,2.25,0.625,0.75,5,0.875,0.25,13.25,3.375,0.125,0.5,1,0.25,1.5,"N"
"3588","lopezra02",4,2018,19,43.5,5,8,0.75,0,1.75,6.5,0.25,0,17.75,5.5,0.75,0,0,1,0.5,"N"
"3589","lordbr01",9,1913,82.4444444444444,307.444444444444,42.2222222222222,78.5555555555556,13.2222222222222,5.44444444444444,1.44444444444444,26.2222222222222,8.22222222222222,1,33.4444444444444,19.4444444444444,1,2,12.5555555555556,1,3,"N"
"3590","lordha01",10,1915,97.2,369.1,50.9,102.6,10.7,7,1.4,29.4,20.6,1.1,21.5,22.6,1,3.8,18.6,1,3,"N"
"3592","loretma01",16,2009,107.875,363.25,48,107.0625,19.3125,1.375,4.75,39.3125,2.9375,2.1875,37.8125,34.6875,1.25,4.4375,3.5,4,9.8125,"N"
"3593","loudeba01",6,1916,100.5,323.666666666667,44.5,84.5,10.1666666666667,3.66666666666667,2,33.6666666666667,18.6666666666667,1,31.1666666666667,42.3333333333333,1,5,11.5,1,3,"N"
"3594","loughda01",5,2016,68.4,149.8,19,38,5.8,2,2.6,13.4,3.4,2.6,27.6,8.6,0.2,1.8,2.6,1.2,1.6,"N"
"3595","lovitjo01",4,1975,76.5,190.75,17.5,41.25,5.5,1,1,13.25,5.5,5.25,28.25,20,1.75,0.5,2.5,0.75,5,"N"
"3596","lovulto01",8,1999,37.875,92.125,10,20.625,4.375,0.125,1.875,7.5,1.125,1,15.125,10,0.375,0.375,1.5,0.625,2,"N"
"3597","lowebo01",9,1907,74,268.888888888889,27.4444444444444,64.7777777777778,7.33333333333333,2.22222222222222,0.777777777777778,26.1111111111111,8.88888888888889,1,17.6666666666667,10.7777777777778,1,2.44444444444444,6.66666666666667,1,3,"N"
"3599","lowelmi01",13,2010,123.153846153846,447.153846153846,59.3076923076923,124.538461538462,30.3076923076923,0.538461538461538,17.1538461538462,73.2307692307692,2.30769230769231,1.07692307692308,62.8461538461538,42.1538461538462,3.46153846153846,4,0.0769230769230769,6.46153846153846,13.0769230769231,"N"
"3601","lowenjo01",16,1985,85.5,217.25,31.875,55.0625,8.5625,1.125,7.25,27.5625,8,4.875,37.25,27.875,1.875,0.5625,1.6875,1.875,3.625,"N"
"3602","lowerte01",4,2000,30.75,62,10.5,17.5,5,0.25,0.75,5.75,0.5,0.5,17.75,8,0,0.5,0,0.25,0.5,"N"
"3603","lowrepe01",15,1955,93.4,287.8,37.6,78.4666666666667,12.4,3,2.46666666666667,31.9333333333333,3.2,0.866666666666667,15.0666666666667,26.8666666666667,0.933333333333333,0.733333333333333,6.46666666666667,1.06666666666667,7.86666666666667,"N"
"3605","lowrydw01",4,1988,27,56.75,7.25,15.5,2,0,1.25,6.5,0,0,9.5,5,0,1,1.75,0,1.75,"N"
"3606","lowryno01",5,2007,23.2,39.4,2.8,7,2,0,0.4,2.8,0,0.2,9.6,1.4,0,0,5.4,0.2,0.2,"N"
"3607","lozadwi01",1,1984,43,107,15,29,8,2,1,20,0,3,23,12,0,0,3,2,1,"N"
"3608","lubrast01",2,1983,32,88.5,7,18.5,5,0,0,4,0.5,0.5,9.5,2,0,0,6.5,0.5,2,"N"
"3609","lubyha01",2,1944,60,180.5,16.5,44.5,5.5,1,1,19,2,0.5,11,26,1,2.5,3.5,1,6,"N"
"3610","lucadjo01",6,1947,39.8333333333333,114.333333333333,15.8333333333333,30.1666666666667,6,1.16666666666667,0.833333333333333,10,1,0.5,9.33333333333333,15.5,1,0.333333333333333,0.833333333333333,1,1.66666666666667,"N"
"3611","lucased01",2,2014,81.5,265,31,67.5,9.5,0.5,2.5,18.5,1,0.5,63,17,0.5,1,3,0.5,5,"N"
"3612","lucasre01",16,1938,56.6875,89.9375,9.6875,25.25,3.8125,0.8125,0.1875,11.875,0.125,0.8125,8.3125,7.75,1,0.25,2.5625,1,2.75,"N"
"3614","luderfr01",13,1920,103.538461538462,373.153846153846,43.8461538461538,103.384615384615,19.3076923076923,4.15384615384615,6.46153846153846,49.3846153846154,4.23076923076923,1.46153846153846,33,31.8461538461538,1,3.46153846153846,7.38461538461539,1,3,"N"
"3615","ludwibi01",1,1908,66,187,15,34,2,2,0,8,3,1,39,16,1,0,4,1,3,"N"
"3616","ludwiry01",15,2014,71,236.6,30.2666666666667,61.5333333333333,13.4,0.533333333333333,10.2666666666667,39.1333333333333,1.13333333333333,1.33333333333333,59.2,22.6,1.06666666666667,3,0.666666666666667,2,4.26666666666667,"N"
"3617","lugoda01",3,2020,37.6666666666667,125.666666666667,13.6666666666667,29.6666666666667,5,1.66666666666667,2.33333333333333,11.6666666666667,0,0,26.6666666666667,5.33333333333333,0.333333333333333,1,0,1.33333333333333,3.66666666666667,"N"
"3618","lugoju01",15,2011,90.1333333333333,317.2,45.8666666666667,85.2666666666667,15.8666666666667,2.26666666666667,5.33333333333333,31.6666666666667,13.2,4.6,58.4,29.2666666666667,0.266666666666667,2.46666666666667,4.26666666666667,2.66666666666667,5.46666666666667,"N"
"3619","lukema01",5,1999,24.6,53.8,7.8,13,2.4,0.2,3,8,0.4,0.2,14,3.8,0.4,0.2,0.2,0.2,1.2,"N"
"3620","lukoned01",4,1947,53.25,151.5,16,35.75,4.25,2.25,5.75,17.5,1,1,18,15,1,0.5,1,1,2.5,"N"
"3621","lumleha01",7,1910,104.285714285714,379,42.8571428571429,104,15.5714285714286,9.42857142857143,5.42857142857143,43.5714285714286,15.7142857142857,1,56.2857142857143,29.1428571428571,1,1.28571428571429,13.8571428571429,1,3,"N"
"3622","lummi01",16,1981,94.8125,222.125,25.25,54.8125,8,1.25,5.625,26.9375,0.8125,1.8125,31.625,22.875,3.375,1.75,1.125,2.0625,4.375,"N"
"3623","lumpeje01",13,1967,105.461538461538,377.846153846154,47.6923076923077,101.076923076923,14.6153846153846,4,3.61538461538462,34.9230769230769,1.53846153846154,1.15384615384615,31.6153846153846,32.9230769230769,1.61538461538462,0.615384615384615,4.38461538461539,2.76923076923077,7.46153846153846,"N"
"3624","lunahe01",8,2012,42.375,99.25,13,26,5.125,0.75,1.875,12,2.875,1.375,19.875,6.875,0.125,1,0.375,0.875,1.75,"N"
"3625","lunarfe01",4,2002,24.25,59.25,3.25,13.25,2,0,0,5.5,0,0.5,12.75,2.5,0.25,1.75,0.5,0.25,2.5,"N"
"3626","lunddo01",8,1954,35.125,94.125,11.375,22.625,4.5,1,1.875,10.75,0.625,0.875,14.125,8.125,1,0.625,1.5,1,2,"N"
"3627","lundgca01",8,1909,22.875,57.5,4,9,1,0.375,0,3.25,0.5,1,16.625,4.5,1,0.125,3.375,1,3,"N"
"3628","lunteha01",2,1920,24.5,74,4,14.5,1,0,0,4.5,0,1,6.5,3,1,0.5,2,1,3,"N"
"3629","lupieto01",6,1948,102.333333333333,393,47.5,105.333333333333,15.3333333333333,5,3,38.3333333333333,9.5,5,18.5,40.1666666666667,1,0.5,7.16666666666667,1,2.33333333333333,"N"
"3630","luploal01",8,1967,60.125,155.375,18.375,36.5,4.25,0.75,4.125,15.625,1,1.375,26.625,15.875,0.75,1.625,0.75,1,3.5,"N"
"3632","luquedo01",20,1935,27.95,52.15,4.8,11.85,1.55,0.5,0.25,4.5,0.35,0.9,5.7,3.5,1,0.55,3.25,1,2.6,"N"
"3633","lusadsc01",5,1991,27,52,8.2,12.8,1.8,0.2,1,7.2,0.8,0.2,8.6,5.6,0.2,0,0.2,1.2,1,"N"
"3634","lushbi01",4,1904,96,335,54.25,84,10,6,1,26.25,14,1,44,55.25,1,1.5,17.5,1,3,"N"
"3635","lushjo01",8,1910,47.125,124.125,13.375,31.5,5,1.375,0.25,11.75,3.5,1,15.875,8.625,1,1,1.625,1,3,"N"
"3636","luttrly01",2,1957,28.5,83.5,10.5,16,4.5,1.5,1,7,2.5,0.5,13.5,5.5,0,1.5,2,0.5,4.5,"N"
"3637","lutzdo01",2,2014,31,54.5,3.5,11.5,2.5,0,0.5,4.5,1,0,16.5,2,0.5,0,0,0,0,"N"
"3638","lutzkru01",5,1927,114.4,375.2,43.2,93.6,17.4,3.6,0.8,44.6,4.6,2.8,39.2,35.8,1,2.8,20.2,1,3,"N"
"3640","luzingr01",15,1984,121.4,433.666666666667,58.6666666666667,119.666666666667,22.9333333333333,1.6,20.4666666666667,75.2,2.46666666666667,2.06666666666667,99.6666666666667,56.3333333333333,6.33333333333333,5.6,0.0666666666666667,5.26666666666667,9.8,"N"
"3641","lydysc01",1,1993,41,102,11,23,5,0,2,7,2,0,39,8,0,1,0,0,1,"N"
"3642","lynchje01",14,1966,84.5714285714286,205.642857142857,26,57,8.78571428571429,2.42857142857143,8.21428571428571,33.5714285714286,0.857142857142857,1.21428571428571,29.7142857142857,16,2.14285714285714,0.642857142857143,0.571428571428571,1.78571428571429,4.14285714285714,"N"
"3643","lynnby01",5,1920,23.2,42.2,3,10,1.8,0.2,0,3,0.6,0.8,6.2,3.6,1,0.4,2.2,1,3,"N"
"3644","lynnfr01",18,1990,109.388888888889,384.722222222222,59.0555555555556,108.888888888889,21.5555555555556,2.38888888888889,17,61.7222222222222,4,3,62,47.6111111111111,4.27777777777778,1.66666666666667,1.38888888888889,4.77777777777778,8.27777777777778,"N"
"3645","lyonsba01",9,1995,28.1111111111111,69.7777777777778,5.88888888888889,16.6666666666667,2.88888888888889,0.222222222222222,1.66666666666667,9.88888888888889,0,0.111111111111111,10.2222222222222,3.22222222222222,0.333333333333333,0.555555555555556,0.555555555555556,0.888888888888889,1.44444444444444,"N"
"3646","lyonsbi01",2,1984,44,66.5,8,13,2,0.5,0,3,3,1.5,12,5,0.5,0,0.5,0,0.5,"N"
"3647","lyonsst01",12,1993,71.0833333333333,180.166666666667,22,45.4166666666667,8.33333333333333,1.41666666666667,1.58333333333333,16.3333333333333,3.5,2.66666666666667,30.3333333333333,13,0.75,0.416666666666667,3.75,1.66666666666667,1.91666666666667,"N"
"3648","lyonste01",21,1946,33.5714285714286,74.4285714285714,7.71428571428571,17.3333333333333,2.33333333333333,0.428571428571429,0.238095238095238,7.09523809523809,0,0.0476190476190476,9.57142857142857,3.47619047619048,1,0.333333333333333,3.95238095238095,1,2.71428571428571,"Y"
"3649","lyttlji01",9,1976,43.4444444444444,78.8888888888889,7.88888888888889,19.5555555555556,4.11111111111111,0.555555555555556,1,7.77777777777778,0.444444444444444,1.66666666666667,15.4444444444444,6.77777777777778,1.55555555555556,0.111111111111111,0.888888888888889,0.888888888888889,1.11111111111111,"N"
"3650","maaske01",5,1995,81.2,249.6,34.2,57.4,8.6,0.2,13,33.8,2,1,62,36.4,4.2,1.6,0,2,2.6,"N"
"3651","mabryjo01",17,2007,77.7647058823529,200.529411764706,22.4705882352941,52.8235294117647,10.7647058823529,0.352941176470588,5.64705882352941,26.2352941176471,0.411764705882353,0.705882352941177,42.1764705882353,16.7058823529412,2.52941176470588,1.29411764705882,1.23529411764706,1.70588235294118,5.17647058823529,"N"
"3652","macfada01",19,1943,24.7368421052632,47.8947368421053,3.47368421052632,6.78947368421053,1.15789473684211,0.210526315789474,0.0526315789473684,2.47368421052632,0.0526315789473684,0.473684210526316,16.2631578947368,2.15789473684211,0.947368421052632,0.0526315789473684,2.89473684210526,0.947368421052632,1.94736842105263,"N"
"3653","macfami01",14,1999,83.1428571428571,257.285714285714,32.7142857142857,64.7142857142857,15.7857142857143,1.21428571428571,9.21428571428571,36.7142857142857,0.857142857142857,1.14285714285714,50,21.0714285714286,1.21428571428571,6.92857142857143,0.714285714285714,2.78571428571429,5.64285714285714,"N"
"3654","machadi01",4,2018,43,114.5,11,26,5.25,0.5,0.5,9.25,0.75,0.25,22.75,8.5,0.25,1,1.5,0.75,2.75,"N"
"3655","machake01",6,1981,30,63.3333333333333,5,16.3333333333333,2.66666666666667,0.5,0.166666666666667,5.83333333333333,0.666666666666667,0.666666666666667,11.3333333333333,6.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,3.16666666666667,"N"
"3657","macharo01",10,2004,25.3,63.6,6.6,14.6,3.6,0.2,1.1,6.1,0,0,13.5,4.5,0.7,0.2,0.9,0.2,1.7,"N"
"3658","maciajo01",8,2005,82.375,205.75,25.125,52.75,9.625,2.125,3.25,21.625,5.375,2.625,30.375,11.625,0.125,1.25,3.5,1.5,3.625,"N"
"3659","mackape01",9,1981,60.8888888888889,174.444444444444,17.8888888888889,39.4444444444444,7,1.33333333333333,3.33333333333333,15.6666666666667,3,1.33333333333333,32.2222222222222,8.44444444444444,1.11111111111111,0.666666666666667,2.77777777777778,1,3.44444444444444,"N"
"3660","mackife01",7,1947,31.8571428571429,96,12.1428571428571,24.8571428571429,4.57142857142857,1.71428571428571,0.285714285714286,7.85714285714286,1.42857142857143,0.857142857142857,12.5714285714286,9,1,0.428571428571429,1.85714285714286,1,3,"N"
"3661","mackjo01",1,1945,66,260,30,60,13,1,3,44,1,1,39,34,1,0,9,1,4,"N"
"3662","mackoro01",9,2008,95.1111111111111,258.666666666667,34.1111111111111,67,12.3333333333333,2,7.11111111111111,31.7777777777778,5.44444444444444,1.88888888888889,65.1111111111111,25.2222222222222,2.44444444444444,3.88888888888889,1.11111111111111,2,2.55555555555556,"N"
